density,radius,drag_coeff,mass,height,alpha,velocity,distance
0.43497101978523867,0.9251295553778052,0.8433730742873898,0.4216595415571641,0.611525952238075,0.7911019076011633,0.3797770679765504,22.333072602875998
0.15460542436436342,0.5542606173821947,0.3205471197792912,0.012045910430587892,0.8929179541007619,0.9574931119811775,0.2926119206910489,5.475570196246516
0.9574500121817687,0.43460738763870754,0.7755978607967429,0.28685006360389886,0.32772444315492244,0.9858682396401212,0.9764718145388516,4.231904674021577
0.25461009671151824,0.40239320496718967,0.9790003955006739,0.12217752951399918,0.3389204929669699,0.7404788938786099,0.7829613115427942,74.78159111468072
0.4833858101017182,0.09110008127136004,0.40731833175807775,0.0487789553480914,0.29016873436066715,0.5092134685860743,0.21040249538340017,26.412315440295835
0.8872892446947407,0.31448740951713394,0.1382888898476754,0.8922179352927997,0.7568821822677956,0.09856547596270948,0.5109282241612593,102.41650165618132
0.6315159003274438,0.12218113205004766,0.5815627144153367,0.45497500597458773,0.8644662472123861,0.4266463797176231,0.7224180097357812,173.28028930088368
0.9916411336306918,0.886842813783431,0.764920097586254,0.6956020052792253,0.34534587850582965,0.04751576008602765,0.4445863800181522,41.837074188501525
0.25992306313145996,0.09387253318828304,0.45714036014142967,0.5172884129108801,0.8384730899098067,0.26540559831070876,0.9350383038986707,255.85655271690308
0.2412982766254016,0.6676789347751861,0.9596820488717644,0.5439286856404023,0.3246007759691515,0.14964199767886033,0.03802354361356031,7.072645648940786
0.7675058863353076,0.937728306637669,0.2647632149995144,0.20176424200246834,0.5435586763036026,0.26816842798944107,0.16014139657894733,22.457623351742324
0.23225400120032846,0.028511427247639,0.8325327682686171,0.028502583155855188,0.11133423528706332,0.17266288504222727,0.015042732351705501,2.69519428989339
0.06477467892673183,0.5988616542299744,0.6283853710097114,0.9020331037971648,0.2691177674326417,0.4849246617387515,0.8509729035991105,156.4013808225017
0.30544782922663827,0.21518133402985118,0.6910069503602688,0.8738339516651817,0.3938470007679299,0.041563998106425526,0.08565386611759196,14.816312390842654
0.049258649802333854,0.5096211292358719,0.4741289158435068,0.7456201863595157,0.018053560596275497,0.36933478059755587,0.2802622743601334,23.248081577440225
0.4625710348717541,0.28699223022646936,0.7944927855718993,0.6393571471168282,0.45755923396815035,0.5030452072996331,0.6444460809315957,114.60544482291566
0.677990601007611,0.20457272893045686,0.46221107487125,0.18041446847516973,0.23655968211532707,0.8252265400105032,0.32108282641714003,18.66896140265394
0.8315817547988632,0.2533871378791287,0.6434347203399858,0.4728934756993053,0.1401993974368675,0.023242685597722246,0.9692080238411175,82.76085715206676
0.6396815257736054,0.46500406764741575,0.3070102022703063,0.2904003506030707,0.25607693800390097,0.9520886691178366,0.05806755788530793,0.7712046944055755
0.11595024828176248,0.3519307753116784,0.5723969226036213,0.3595042946913525,0.1847856931522549,0.9144998348490387,0.4337204236147969,14.47051752625919
0.10938522759766456,0.1942096969248155,0.4836592627078802,0.9871730081050839,0.3220346907337578,0.26054375133437613,0.9638308506268698,214.01186154286938
0.8082104800894632,0.14631146736416156,0.1353756659273102,0.07436523359619551,0.3917239713138744,0.9051345266532185,0.8744031169737888,48.94795818075721
0.7070050283213707,0.5950064979565444,0.5263804913933353,0.1689705138487244,0.4258390767002411,0.43762885019928066,0.1333304777868194,17.548699254277803
0.3127552307574183,0.23976197635083285,0.6882409032673931,0.8675446923283272,0.7369384356383581,0.07514833683267996,0.7689589861048548,153.47885404294937
0.7867685615169779,0.3749931853976841,0.8137753775411104,0.9052978490607764,0.32697773199732916,0.5944703993914624,0.04439675962386935,5.284082324028322
0.15188050343688375,0.47633186297030705,0.6366663326420314,0.7017177821550721,0.09667273838537138,0.13016683294167308,0.11115419966064433,10.030809477370829
0.4607555109760463,0.8597335806942916,0.21900702034145192,0.9093269573540076,0.0959189104765793,0.7912406156253919,0.9830399160172142,72.79641768685204
0.13361910058044013,0.6547685542014583,0.49528469411737486,0.22738079736005845,0.5848536281806517,0.4420502146469877,0.4737584479826379,77.41913534484733
0.08792763580929586,0.3136094736502577,0.23737039823821315,0.6280007546378011,0.3992897143377264,0.011397369085240694,0.4174689211469046,61.20088542308299
0.9871112700788462,0.6843065095447135,0.2985617347821963,0.7077018511990565,0.6282180156115872,0.8542686219678886,0.6116517031652859,32.032390707551116
0.34843231804230557,0.9842677874646865,0.1330774451248713,0.3963666602024425,0.7754617999800191,0.9030129461703741,0.01078839240392726,0.8562709549333115
0.3235887159604186,0.5762283160154636,0.7573334568145624,0.27148446673247917,0.690120506228653,0.6222458912596612,0.026313559431654143,4.6098641739984165
0.7603600322349192,0.2763012644774604,0.24876006390800187,0.46628546945696736,0.8276868770094776,0.9879090123973955,0.9806986174857973,7.329124595361244
0.7019184199065505,0.3825896753342901,0.7278851471758231,0.19075767549812273,0.1228191238397156,0.6533929139132026,0.3696725562901154,31.918674926664796
0.7920474868287752,0.15849042899814536,0.9111200949429277,0.09912198829793206,0.9201593793575706,0.3707449909098487,0.7912986506445632,157.23025693089338
0.3719323752614139,0.5817111775056601,0.3418334594074677,0.5689550931350386,0.02755755840352403,0.6945542407742498,0.624399911095742,62.54319444202518
0.12367086251916215,0.8143025122124451,0.997244037569185,0.19982751469871762,0.07082986778078659,0.4125120824051901,0.11401382225017664,8.69422017572993
0.47545146504508695,0.0975517087048211,0.12770583763100907,0.9367268570511422,0.15327314121840163,0.2039704241641822,0.09514864189535244,10.759801493112658
0.9091368043191963,0.7005475303410653,0.8001484642739592,0.4226048410936343,0.6938576685711572,0.004260273127331349,0.38200983693592905,47.10520790139331
0.4853956098662128,0.9901035158262926,0.274745890232689,0.4215072702724614,0.7941796809167126,0.7963518279311117,0.23274635832979385,16.124278407013097
0.833573318065585,0.8306388344382768,0.9180367068683747,0.8088252442930501,0.6726611067787417,0.8661764515431459,0.22243969960899646,9.200123208816274
0.8503497361053209,0.08906584990558941,0.4109783045379469,0.23113024259779347,0.11805795066161562,0.8051277075923169,0.7905117463074166,79.68809904831937
0.09695218816163365,0.9145377666894172,0.5572246881876597,0.3169315715149842,0.5085325425999702,0.8272129288789287,0.6863045105005247,42.84777834556629
0.18293518598238911,0.38630548096567474,0.16054685049320716,0.04156358402237992,0.9174296114420388,0.4524549982630508,0.26616079677339544,52.70486517387056
0.6508126275123912,0.8583262614892256,0.045430623265713344,0.6805904028643649,0.6099796441238207,0.41033599515447905,0.6867017596961613,105.81696851524512
0.267309808639297,0.1968956123039053,0.5764723750123081,0.6273179725730141,0.780161050971676,0.2857431225982886,0.49493263841226953,112.33435424976935
0.46831974223765016,0.8086291789837127,0.8608073837541744,0.41307068308332406,0.12216610759742519,0.01952101869098244,0.4166792478951319,30.30279926023435
0.6472306431565424,0.7092557496742105,0.015865783549390722,0.10618871291312437,0.34086714158985276,0.40452224103250567,0.03859232833115489,6.235473815400234
0.7519551821214449,0.31505578613615426,0.3758994408737081,0.09721354328473286,0.464232449978493,0.005771979599325294,0.3978485370163053,56.527221494333325
0.09873653436065344,0.9466503383473392,0.9502103544923087,0.016653635965924174,0.13211552462744625,0.5229616795754302,0.6724745376895837,54.70119060639816
0.6610239582576052,0.3526996206987081,0.35203801611514973,0.7096193557982373,0.35197346515447425,0.5906417041954724,0.9648848317052214,164.4379280522235
0.42591715058303803,0.35103689298036056,0.8772906256454224,0.834930474081554,0.8884508020220564,0.2873527852965939,0.9192938837761204,197.2903110700903
0.6396933527678275,0.013517842609589215,0.19900107840606884,0.827629828525821,0.3114114535276866,0.34955788476839345,0.4502794481728396,78.65184827690625
0.4376594649754024,0.31843163118257556,0.9003538095170642,0.8507558433755885,0.7643281706169328,0.9180684306194217,0.49596325197982005,20.44779596399769
0.3322114013899855,0.546045806222974,0.7449727580875244,0.09243086538955292,0.5441811573053585,0.28450153649293464,0.5522313832860075,80.31348975414664
0.07584511055901133,0.2568707539540238,0.8479130054665519,0.34124058835808746,0.48971289050188826,0.49237023972814675,0.28182433375563753,44.75315815374632
0.5276296056744048,0.8416947423219988,0.0630872224283201,0.1328141688845662,0.3064962616589396,0.8137979315638201,0.10348617997872211,5.177565838096024
0.3098782959583607,0.5409240217588267,0.2955619972986341,0.9349405063170193,0.780671051977321,0.47085770843396646,0.8318528481504956,176.07472921909846
0.951673178109332,0.022196243948520933,0.3394014773352454,0.7405248003236166,0.8871911420397146,0.17588656410055303,0.8859661492332513,226.97010125971454
0.6337106707981665,0.9814428663607238,0.9110879470359722,0.7107235067326866,0.40233101470208454,0.9586951169662915,0.40371362908508857,4.494141085426451
0.40661607005519096,0.9862676951175309,0.42644283956252305,0.05128016105257671,0.35118854774338315,0.6436301471107726,0.6274448789085246,43.5244520575576
0.9314490014416628,0.8989880526432791,0.8079498770310096,0.9040823833460513,0.211369390698663,0.38288693770148363,0.583987847149945,52.56789904937814
0.2094642812902816,0.8182447909342262,0.022975784030746627,0.9104049979725367,0.6461516142231067,0.7538036663022218,0.49826834341594306,55.58516349355861
0.4538576279372306,0.16951903797834222,0.3479380005676562,0.6260300087886607,0.9821762817425462,0.17871122711771015,0.8954161269733986,227.18025289742494
0.8248880850584144,0.01645320495381608,0.890162297935528,0.6499450695603526,0.3884821350170701,0.5895339509434278,0.9826075088818407,222.45283014585277
0.6660309552496008,0.22078602828678917,0.7104801478359458,0.38137245441868217,0.8359637763145247,0.15735036023335014,0.6882483112020054,139.32937382090756
0.25022715787511707,0.7731754806342986,0.3137488118900318,0.7276557632770282,0.9404930835217197,0.43406916424788844,0.5215790075880797,99.33970733328445
0.40123762574386435,0.41382243867434154,0.5599095055951672,0.7032618912970384,0.17787295788914737,0.6147085053678154,0.18822220032770165,16.75305381238699
0.9822796981156843,0.3875659288302331,0.7437494799026829,0.8040255144922378,0.6148409386529066,0.3781013893861812,0.4660366270365248,78.37034465118072
0.6292119951691638,0.8999437990817115,0.2231737290634772,0.7896646398661477,0.04801937531390588,0.7227303426391535,0.2565008340530306,14.629447685202242
0.8925768222134293,0.3646646850271742,0.6218479391857655,0.31931514785990855,0.06874745000854754,0.7308592295579682,0.5615723713846216,44.96652029426749
0.5502156077296936,0.34825507767073594,0.9574234221225396,0.2661644042662683,0.6307651661420387,0.502167466735713,0.9111401373865023,134.21054990978905
0.045350211196120926,0.7121958026311577,0.8048589470899927,0.9410045774399273,0.6870971681710208,0.09503479687817884,0.4495737634436241,82.70235679460048
0.37528724069422026,0.6892603387576287,0.4952011833574197,0.6941744597596751,0.6133663859900987,0.6831048540450215,0.5983275658835931,70.1320547897112
0.5129099128078344,0.6598994728581186,0.7953013124570583,0.12698053699084122,0.6666252163462426,0.8373529954458273,0.6767454271386192,30.26439995669721
0.8910854984228836,0.6137483934214556,0.3561822355091957,0.3010207584932205,0.38437120433353067,0.08847041079664619,0.6941164671737705,76.95372225313429
0.17198751377963006,0.044024746581620255,0.24562499595171272,0.4732725323894096,0.472052575453099,0.4100679782477732,0.7382190492936967,176.6320104275927
0.1406614226662135,0.8906344662925951,0.17864442167722094,0.43731516031259554,0.9466348281337189,0.533648363362096,0.03809595405010491,8.132744006934269
0.2520542473473464,0.21150822809834335,0.4356480849792981,0.2378610565331304,0.010473502158570902,0.6212468393225234,0.8180192769439028,132.06882658249577
0.11630919716771126,0.45986016605011326,0.9296424175032622,0.14663806245502609,0.6384031916206394,0.5285530422403352,0.08077298352911422,12.596845107380673
0.25058451869927933,0.313930158427156,0.22662982603875537,0.702992744147467,0.950574364354065,0.4734654217983798,0.7704651850424572,192.47647789775584
0.13068379823907006,0.9257829281566226,0.935653106803647,0.9914282892602745,0.6591299788134433,0.9011563353070479,0.04674286986837228,1.8902976170321781
0.34387924839642514,0.725038490447076,0.07654150378644864,0.32120052204113014,0.41792925618275245,0.808273089234455,0.8084554823003927,64.16206767404368
0.8684100298925416,0.7732067971610889,0.4767616757497435,0.5846169031327482,0.7293273969575013,0.5314184706128467,0.6484949974133385,70.67848457539094
0.7898929565772264,0.35089913772132875,0.5573192104781872,0.6057772212866361,0.4834763251038753,0.6076764009415223,0.9210211171193541,136.1786736624063
0.374974665072461,0.6124994695200304,0.4096082479030967,0.40366496184641376,0.3074413111742129,0.9832864637796378,0.9371985898884891,6.517964311322589
0.20388744176105944,0.3962847665593038,0.9630977407832811,0.06431875131270792,0.8963450712887608,0.725544015690266,0.2724633787674703,29.771853364648575
0.3842404404997809,0.6512069856166315,0.6935129010637523,0.9533474515521743,0.4592829004132113,0.15613966341667995,0.545641857587343,82.91912943907406
0.9274383261902363,0.258872310458778,0.8941501299363204,0.6900182491170509,0.8752240630494156,0.9550500434351742,0.5619500185682493,12.63714852440135
0.43418211762499936,0.130591368195892,0.5646512064754927,0.22418362071516107,0.7081392632933727,0.0922138915305859,0.5872960477393603,116.63727920623941
0.19879837478142248,0.09064740724112319,0.6597912440436298,0.8335546281130934,0.0839492468718056,0.6684712430425012,0.2671524707794145,21.56187154372157
0.43534965048323093,0.2809850700472347,0.36313229496163635,0.5721931718877813,0.5728682017240827,0.617907191799736,0.6339516224223486,109.06790296442564
0.6193543376507543,0.4500530393709036,0.09709407477477094,0.05311495037341496,0.7874697210088224,0.3917852839119722,0.4831107893223302,87.53389894146679
0.23659426359628,0.06262763482959754,0.311250451299917,0.21552600847415382,0.4683134559166626,0.5940779346693753,0.19155314425910597,24.948710890217885
0.41343085267923074,0.6601345574849936,0.8982127323471771,0.7725311748594794,0.228666174188646,0.6876635474529025,0.17866717281139,13.699268656688641
0.44313904965518014,0.38404449527880546,0.7398818873958571,0.5599473459528558,0.6138545151312066,0.3940131185196818,0.8600814783347867,159.5890798915299
0.4822254108255498,0.17855857300255462,0.5633517109740499,0.7907238080179695,0.44321333525785467,0.24245701438437628,0.48983987530144013,90.3437893868668
0.25389280016505267,0.44738193701709006,0.9818329592821217,0.9753232624432691,0.37014998795229803,0.0515674651260154,0.523437393637037,72.58089207027662
0.0568497227982252,0.540039044208344,0.05409408851083897,0.32394415352458583,0.06602009520646734,0.49154636215834535,0.8121796524289209,144.27986054670592
0.6451322440945312,0.3604888945856298,0.9502491341732373,0.48670423970999854,0.7749456612176974,0.8389489479645938,0.6778563733285038,47.40329361195415
0.9674841580341068,0.22637960607421803,0.49978167368838844,0.6165865328683917,0.5736531003385409,0.13039423576086218,0.871897512220223,154.60573849289403
0.7407255054820939,0.45762472335551163,0.9795683411693512,0.037527035676580334,0.6514664006238973,0.6891113183441128,0.4027536055445834,34.981655798887395
0.3072596513458947,0.17331215804465427,0.46657460941701545,0.6016584765250067,0.3143072905307479,0.08501689749691976,0.08775690257853419,13.714286669997938
0.4767144726737187,0.9381665617573257,0.09462292695530572,0.8793310750313285,0.4841102777640245,0.3158224118682855,0.03513815001498943,7.448517294474441
0.34007099380404093,0.7053042164858292,0.5199241838158838,0.7363625187269391,0.6873102452664763,0.4036364917526629,0.6371522163333596,107.55034980608178
0.8592147129233266,0.7852812865597454,0.17616772296487948,0.6895805928814303,0.03315286980519927,0.589190253197527,0.21665628669727877,14.3885712941383
0.23705739832234918,0.6120811947854634,0.638697730476585,0.04605116378382479,0.799242900515129,0.7584055388445456,0.865961180148213,69.3065248298734
0.36703641929011965,0.7687331353121964,0.8155668027489054,0.4568939129808488,0.13889949952111214,0.9528230599635809,0.48165563697111224,6.7182131386158765
0.9335847883865211,0.5273674459318103,0.7921750416489067,0.13264917596560344,0.6208549693546482,0.431914709005226,0.6853180261126677,70.26741942318093
0.7421860689206802,0.6552340546174676,0.9504801985000962,0.5551991172927764,0.35587844567931115,0.5046115555728684,0.6631160198073092,66.71745852526013
0.8240853664093245,0.6316835063059063,0.1480793567695753,0.7297999991425861,0.3101614938885455,0.6529074488759427,0.24907055054847105,24.318217063510044
0.9816331679820379,0.6088951865855855,0.6713562832942765,0.20851170608880032,0.8349908960794353,0.4627337874918347,0.18776622120072606,25.543219537180356
0.6067130601511679,0.06919089279685775,0.8171391166192344,0.39700412891369674,0.643279888119366,0.8851076281217007,0.7581987224538322,54.07612123517228
0.9898902749702241,0.4828060876868312,0.5043869164969049,0.810474081714252,0.28614095711956067,0.8205940531706357,0.7185724016996035,47.92313957514389
0.7034578565846525,0.7297824890398819,0.7990500919076443,0.05598080786952053,0.9679623938474156,0.9330280409517527,0.4840321227135469,8.180624704555958
0.7088144016167401,0.16269840899495247,0.6773268213941076,0.4938638315388174,0.6967005206160901,0.9103403471889235,0.2861424251517425,11.18106794643849
0.5048224136861061,0.806448513451529,0.7813819207499377,0.09210886922922412,0.7995912538152474,0.4338765346814094,0.30963937868842695,36.30430283936333
0.10354003965741199,0.2081280609450573,0.32102159578853096,0.3536332603798672,0.5870310415137587,0.9270029394003294,0.05997493350946492,1.7393548548727342
0.7679075597615778,0.8486750508307727,0.4714187040518638,0.18603194527267053,0.46827112609124777,0.6918992172022322,0.5248531433707063,34.92092158408245
0.01838439791393698,0.4413757393312814,0.46807003979921014,0.5678886159459923,0.18561722248383417,0.9554442601999982,0.4154319157444256,7.239567266496199
0.1257383161223743,0.22081232501864778,0.492274981613522,0.8826754552839838,0.6346312395388897,0.7328259167000818,0.25411460554836585,27.316008902072234
0.47155714102364976,0.47235027638917715,0.8397805300503864,0.6200508281062093,0.9028442952847523,0.24338360136129367,0.47650236037194227,91.81653699257667
0.8693072976359809,0.4090093916409142,0.5444248221463006,0.468622739312065,0.059130392050556035,0.11940885378171884,0.25102694134769177,18.169333270881918
0.3557021277531829,0.8857427041223882,0.29411382752133974,0.7056501775297613,0.8662943716386057,0.2746308253993711,0.20689081579548607,40.12798013854226
0.30029273433481696,0.7837978449277165,0.49060446899325827,0.4559362667123439,0.8929408745091789,0.39528158856116413,0.46965161175013415,78.75133196629186
0.10634292353697228,0.4177902639731642,0.9901439488825816,0.5141365515136503,0.18809827305504567,0.9764349290518467,0.7075934552907104,8.008223096016042
0.4718092585606821,0.8714896730900684,0.9433066144666583,0.6201651349667178,0.02816572436341147,0.25831118418480503,0.7111660280494257,55.028968318253305
0.36805144507866283,0.30821037159064135,0.15200827816641282,0.5999227017221658,0.7179285280938695,0.611079513742966,0.4656918553514947,79.63896959167346
0.9715497144563425,0.30213288679887285,0.6032092852641573,0.09161654957747878,0.5220221654481568,0.44628320551399825,0.5947138901886878,86.31979341476952
0.7708518702615824,0.9557523061659824,0.5630738030610279,0.4496929965791818,0.6603254764294989,0.31791878371340465,0.3181048687904927,38.86022596380883
0.2310643915629541,0.5984783564715683,0.45999400140467117,0.6786238466684572,0.31890916095363053,0.7685598048103895,0.8273168563051863,84.78047302750443
0.8906589779538294,0.18041848441663721,0.05391230904000366,0.01869333330790013,0.44188818423986176,0.061881691987263565,0.38359911541786096,59.856889071148544
0.1946110737828729,0.9540441013157505,0.8567821326745099,0.0531206031963426,0.7999893388977111,0.4995559809591953,0.6586767945555567,61.391406323384594
0.12196317954370062,0.4024675057671756,0.31226063466609055,0.30271245341885633,0.34335796161997023,0.587936733999719,0.7040575087076687,120.19070455969104
0.04682475743355041,0.5730886061397066,0.04105649083568186,0.8199328067540192,0.5259434111670231,0.017874726898249427,0.24208167029361638,41.84827284914288
0.5705258515797124,0.6249706181331864,0.8973421438183289,0.08715296386819704,0.6766355778761785,0.7164698920930898,0.9968342860675807,56.557851584988306
0.8684684695546518,0.6013777026127365,0.7932818159576076,0.2894234303468428,0.9071353202935039,0.9154071900658888,0.1469328174863035,4.295827171583214
0.9911125830353871,0.2910639218184189,0.9294868452497467,0.635315989535529,0.3849865016958405,0.25155350769084817,0.20875080939041557,31.435077002957918
0.17267388806735628,0.086523411757091,0.25309247503924415,0.72280796026828,0.1356655732929638,0.9152950867953346,0.7632850854954861,39.794955086700874
0.1587168006648133,0.884334442958367,0.3881461626705771,0.7926066413313637,0.6069039266908983,0.12613759627966603,0.18858469197057126,34.298529789392
0.2591706971408102,0.8035365654907078,0.18433764059858915,0.313683605185183,0.8870496155094402,0.2513042659116351,0.4477797050728496,84.08642428030197
