dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,sum_sines
0.5591923343249542,0.037693197274169754,0.9298001386168295,0.47745228220140434,0.19236659167732062,0.18412848984406716,0.3013689065052535,0.6066846630281583,3.070451100598077
0.7404348608329852,0.9581788914769804,0.40631206685159516,0.2255572836375921,0.2198986930585103,0.34949272637234075,0.645675767741463,0.2238723947599649,3.4959260019408696
0.6087994666666521,0.928776037318511,0.848342433124681,0.5591527784047419,0.8699771340148565,0.055551070554261006,0.7879205144991491,0.4397795982806193,4.607889092295922
0.8664021017003762,0.9889521254736813,0.9818106213559191,0.7285600478556978,0.5256878477121746,0.8088542304571066,0.981641932794902,0.9336953031856533,5.955294304939212
0.3830790570024414,0.9435707942414885,0.7226725226908702,0.4327775814955598,0.39501664869426123,0.3532674861449233,0.5417808889908621,0.0669242878447871,3.577548442789499
0.6194486146729422,0.6606939593407706,0.20956338040346023,0.20255780090887165,0.3252673646439427,0.07269441275479283,0.5706416473223088,0.7625971723059762,3.226625915982094
0.5880661776364107,0.7438409136040673,0.38064139364370075,0.5388161009523719,0.2634815731224631,0.8779905149033205,0.6202974346646487,0.8885057505627525,4.503816755121276
0.978405298232217,0.6173993979418159,0.45384401740091895,0.34658686111624015,0.5192018155143754,0.26108797978275733,0.0005084005346535081,0.6798475100743074,3.5701398646291196
0.4655882091348166,0.2236363394581955,0.025015215902773447,0.44811442180157635,0.8565199352206486,0.9994429070557495,0.3285758224869738,0.9371530967306759,3.854313288260636
0.5500789735316894,0.17081349371702226,0.6739014291712581,0.33348710046206864,0.48719965959736145,0.9955514914519015,0.05870454506164535,0.4550004076659404,3.4494637421093226
0.9292479677467657,0.1939378323121822,0.44000156308617455,0.4542883201902156,0.5530414503904267,0.25795452841771205,0.9609804722132225,0.979448767691929,4.288983021168152
0.7248986012084718,0.6738841345236597,0.4050814396853907,0.9979320653643631,0.44657884064185593,0.2157045958058188,0.18890798591152813,0.5012967018768721,3.83579848191711
0.43162450168223265,0.2789177108185421,0.7587412341913319,0.008707666194130215,0.43086071724634045,0.7013561836695947,0.28926172611194,0.14227912543099952,2.880329920959092
0.15364823089023782,0.3750805810890703,0.33792848356555416,0.0012055186251509475,0.02117958533717379,0.40512784370721,0.6742331694468485,0.1572230601427721,2.0483197176791315
0.8571300945263763,0.8405716062725443,0.2806215101630326,0.3461422561344991,0.3516641573857726,0.874714410945696,0.9785304076737196,0.45101182505370563,4.494591130737973
0.13801592244545824,0.42029368972706027,0.18659366140576872,0.6843909407489305,0.7509400109096668,0.21419279562891247,0.16391715188778833,0.5943236986519179,2.981338405819319
0.9223365666551566,0.5947141450223125,0.7408793320311641,0.17953315386707092,0.18533758740498807,0.26989345189931013,0.39598973018946737,0.8950711240913872,3.8276764311303246
0.8027307865483571,0.7808486398763017,0.21342368977158088,0.0908438057661084,0.5755636373553074,0.9022939240612953,0.2883068929153113,0.6539332864660916,3.947365326693121
0.31988500617198856,0.6931341293245693,0.5064655934129518,0.9470950673767516,0.4451636604666218,0.1820016471305287,0.915506573121679,0.08490172270748841,3.7394958003825236
0.33756731326575884,0.29876238830516455,0.9366308610568077,0.82030114378659,0.3369771893035255,0.666783013313722,0.3198127200311085,0.8857114329738236,4.200299166981125
0.8740391373124727,0.03146145621830554,0.05361654027831253,0.9912826826926264,0.2673624024632406,0.6277094659761984,0.8060199564636639,0.8270607243025748,3.997666068349845
0.07583854413184532,0.9302761724297497,0.2766698842596106,0.5404882627866133,0.3491528171072601,0.4675855884508393,0.6097859102624045,0.8790068419547717,3.800891191641625
0.10829751924221975,0.43326234678607434,0.6282015435626729,0.11216210344962485,0.915131985870109,0.054170046042501196,0.698046209777462,0.7192665088168673,3.3758793640084224
0.15954332956687078,0.06167732826150718,0.6719316245251299,0.0824708477695022,0.2895816570573768,0.6596429349007112,0.7542180134992261,0.958469458872591,3.3267996870226666
0.4994128437538006,0.4852959229355761,0.630379191412174,0.8242430263918765,0.37326815509890277,0.6478800918561424,0.5348723917983458,0.9825006053592861,4.578642179690713
0.163903947853152,0.46018109246006156,0.5652403793542733,0.10172281292708885,0.5809681178006316,0.9598323778307205,0.12803413287359322,0.26313236140491003,3.0001676097325025
0.4982880398733933,0.9772117928491977,0.6490176906702095,0.593421003526981,0.27859548044602944,0.3144611669515367,0.7067299838424325,0.12359727279298438,3.8274109509726975
0.5508337459971647,0.6739072319148391,0.5807685912220071,0.6162455886021893,0.6782716987979373,0.22762504341491674,0.42571477438637095,0.7575630896563174,4.2273213365632065
0.3921298721157287,0.027019801383014963,0.9973928275560155,0.3303458312386667,0.42046106819781315,0.9501711033593838,0.14152970766624295,0.21668987948476837,3.151355862167774
0.2697187918808881,0.03136204654151942,0.11848446188255501,0.49392617775876335,0.6672830221265506,0.9783159671173951,0.6626429848348022,0.6656667832319522,3.571309754771717
0.2028982431013624,0.6948550179686677,0.7519673436103762,0.5207083193545892,0.19944335079366693,0.9133961992317127,0.05265679421726999,0.32515384195301433,3.3841490384495874
0.7669818868608044,0.7187212920807005,0.05328900846585938,0.21833709301223536,0.9933642622894416,0.8289763644329808,0.8937295236920888,0.4739178639514726,4.433155342544643
0.6504049102291951,0.5552059325914038,0.39657850497187397,0.9646938436115555,0.9407636854407463,0.13786568286248402,0.9394154802229854,0.3830851585664711,4.4672008583773195
0.5318974315185516,0.6607816091820401,0.6800063993666179,0.926331395711196,0.680325336122555,0.5637120249369328,0.78613856183458,0.37312104956808156,4.784650172788894
0.18584788667452323,0.03982096845241745,0.8170153293245787,0.34747241016750885,0.7096825177363265,0.775257194078711,0.5598950849218141,0.21098256114482217,3.3862299154862914
0.27776733788766084,0.856414103564598,0.010336857696160995,0.9173715844607605,0.3435460127128088,0.1132094215238938,0.0003404408315244023,0.09354570688847064,2.377596108625885
0.7454351489580706,0.16895613334285509,0.5702427877943709,0.2634084641666362,0.2234374470836915,0.9877443629980093,0.04185395436521999,0.012582141181607942,2.7574471266037968
0.812316613830928,0.6613964058803349,0.5421681862245629,0.030111436586809148,0.9322580866463775,0.498535301564651,0.26934300364673536,0.6887416398537177,4.068975121406146
0.09712561389533247,0.6211127960397178,0.9126363274957208,0.4528826434037102,0.3748580421875506,0.4489946392271109,0.12098051536486898,0.6758931268244027,3.454072307806419
0.22889682279149914,0.3992833849112275,0.9787694143656651,0.7678584743843282,0.1185327924971531,0.2903112656132659,0.785098955115156,0.42326620501892775,3.6622106399973036
0.23054935590900094,0.916279069172856,0.7775854079364739,0.993500353542362,0.8766639765863666,0.7026696530552506,0.139407447848514,0.9386093629285889,4.921916316788521
0.5029898065365018,0.13364243136184806,0.08662746317658065,0.6983623455787833,0.730584439735543,0.4331202780232931,0.6620596053694067,0.8661048419141733,3.8083396900677453
0.3101341077152404,0.977209757059251,0.07332577588340783,0.6092806033443376,0.4984542186425115,0.4314711700055539,0.8125495891291483,0.24549485074464183,3.6450191396149347
0.821595316688495,0.3243478256808575,0.7657210770715563,0.5219014797336037,0.746772831085307,0.6759612364774249,0.05476651159816104,0.15919809002205154,3.7606973414138682
0.5713128511039188,0.928356717444134,0.5832598362382004,0.7621251124518832,0.21023300926341315,0.5453958782315231,0.20807024240787053,0.5133294922189703,4.007678163216934
0.371514981424819,0.07135660589640769,0.4875286300517846,0.9101796799303854,0.1528655489322439,0.28464275197374844,0.07254836903651318,0.03678870275047408,2.2347320617842383
0.24560322460497275,0.01716496351919916,0.03900307291596228,0.602384953821587,0.7655178416850964,0.332817732740747,0.7623322214081542,0.6247227720624363,3.1610084271695134
0.007008808015223189,0.9152262678496484,0.07321819496792836,0.624495043466021,0.6468173925620263,0.42638934533896966,0.4402507214524747,0.06933271009558861,2.969229105742449
0.37673761829569563,0.893302326958058,0.9577369325787614,0.09747613433417823,0.32921293657778605,0.38993272569475457,0.12416377231119469,0.9883307441568654,3.7246266967733077
0.6171645699220205,0.0434747428337946,0.23109955747454358,0.005244130976769346,0.978664810387207,0.7847424251109097,0.598280928867712,0.7671252324199946,3.65016549600847
0.300461164965961,0.7609051859579856,0.030848820372922248,0.1542769540814405,0.4497336769759591,0.07298626116324436,0.5186893369984568,0.5010624539667771,2.653794765682785
0.6835468090027532,0.9165966579545378,0.36640335987830286,0.03633878631002896,0.48475727663894197,0.7186738583062698,0.25560864658870364,0.6270472505522265,3.7836441350224317
0.1974724190497169,0.6338238885716445,0.37315352568690885,0.31684950101159115,0.9018767565506645,0.10834583138045273,0.9819972285043888,0.20627445894647356,3.3935990403007628
0.3941429039424166,0.9025356838832587,0.3894572838260658,0.38387014883865966,0.23618208392785134,0.9241320706216237,0.22415146903270144,0.3917597218271238,3.5593007718100775
0.47942858432851543,0.4688531290227763,0.2088114196742762,0.08642396562992105,0.5633063244798422,0.6426268324599412,0.877056370845857,0.024878712017860072,3.133770527626403
0.6127219891829397,0.4959870798258691,0.003949053391926194,0.5914278073423411,0.9349187810319627,0.31131907797082903,0.7538304298308676,0.27758330985007984,3.681826474072409
0.16470942378013087,0.08019877293981537,0.2227486809075544,0.1075662823809459,0.22903807244040375,0.6088895425600871,0.14130907940330073,0.3790499028437485,1.8822237106739856
0.41113737485194757,0.5936930399213988,0.9836586220056851,0.7642949375881177,0.5588058664495977,0.5645215361921164,0.2255695041356499,0.35262926411216855,4.117849735511445
0.7980753793030081,0.9371670507047483,0.05872929413069383,0.6907844427996126,0.5302913799055596,0.1614274256935394,0.342298718156694,0.955078722300114,4.036259920111073
0.701172140388277,0.7256600832827205,0.5030021508695184,0.25109400521253344,0.6000037777752287,0.9019913793902273,0.004995182656844177,0.851957176418665,4.146039571617839
0.5045148379771026,0.23615854878841047,0.8758032351590385,0.16142123925568752,0.46689350980005373,0.4996454585327027,0.37450219750174873,0.0552686420461006,2.9964101825721725
0.333166236954205,0.5013838837983694,0.9107335752362148,0.5404586247267723,0.9673472397414091,0.5412607330053681,0.31009540430041505,0.9557224680187641,4.572639860612011
0.5338808987013499,0.9650601122995739,0.7934641674657791,0.6227878278467757,0.6935793833721563,0.8585878553465462,0.7366609543949746,0.2581634248963419,4.950388036552383
0.967688296984341,0.1979155680830269,0.40171909059101674,0.5245849650649881,0.669022249165389,0.2980054277679556,0.029478283226050617,0.07183706807763446,2.9271404516660287
0.26047354684627555,0.05511608121600731,0.38487787123216444,0.46267587862649573,0.5237572723521408,0.8433349481100391,0.3506869448852362,0.8140503137432673,3.4520356412193918
0.9358834023981067,0.01978980562089172,0.8865165567539665,0.5663608217551012,0.03897925852049189,0.27652903259379424,0.4454089587819229,0.33716997818776573,3.209983335141777
0.35082491273416005,0.9026894290157562,0.8691134854788508,0.3440793248852302,0.35016913406626937,0.5350068472576,0.6887803369642103,0.8438615634155743,4.465470212529379
0.13697140757701354,0.3574075666703619,0.7538118978334629,0.28055141027297803,0.27235521324497547,0.3058745575599886,0.8211731436831674,0.02010168078829211,2.7698726193336007
0.6829993151679535,0.4858372688402933,0.33547968623708235,0.17853625675748153,0.7739885451789293,0.35159208388702756,0.9879963687888049,0.24136779971728428,3.722224698770491
0.2956723581235746,0.8729704115926153,0.4009937064674579,0.9659848999301253,0.4682176582818556,0.3263960164068609,0.9467336765820771,0.0980257196438169,3.951874718862666
0.77170565749181,0.5502640787438432,0.6726543219047063,0.5126198403871752,0.8056171703306794,0.004163323175899403,0.5369628274848273,0.0048034815209389015,3.575551074449869
0.9450367038571481,0.8707755252557348,0.25123157038106225,0.09527369191818447,0.004069275294977692,0.47355071175957786,0.8461721023594827,0.8740943937703137,3.8949035426633767
0.39698513475856056,0.3203695622737931,0.15774989491489044,0.3495488236303398,0.8347917642149233,0.5201380022155268,0.7988200103383775,0.10676185204391109,3.2623766980182682
0.27073571122253104,0.5469244967263102,0.07647054146929255,0.3422642215546172,0.9140694155894568,0.17869651918986018,0.3844950826205774,0.29848272063779757,2.83842338425426
0.15008783481824128,0.4407645855595721,0.9031064923286949,0.8498046446464036,0.694641257676261,0.10211679762666503,0.3878545652468044,0.7318564778701584,3.9010660672530015
0.7606960677636758,0.663088859136014,0.784250389407564,0.16289106361128824,0.7118100099946173,0.7711413158774952,0.5106676535225687,0.04179691133339636,4.054150366250336
0.08579932841002413,0.9951226440951572,0.3313979425628528,0.8373807710468723,0.6218893523127382,0.423665009910282,0.48078367944792455,0.20248226240753608,3.6500290567848275
0.47355562468207213,0.1817887919138289,0.8854796143278937,0.6709003570131246,0.28365616058734455,0.08188295543777291,0.06493275653123776,0.9637230075486335,3.280620056775555
0.8251789212281011,0.40049129856546306,0.062158983160206516,0.3307298742803466,0.9975999304498541,0.6034528860702933,0.924387180914775,0.8579216766732788,4.473789826850515
0.4257991300080859,0.8092536955607095,0.9101713331843247,0.4398699036314755,0.7339030070678378,0.5556101755571853,0.8985505836038852,0.28204119309186193,4.6102283714772465
0.12102337335199598,0.24164875866156543,0.009508238322147755,0.8567818605457836,0.6800036086549904,0.8022968635022546,0.7033369689582104,0.13683588264566715,3.2562049449388044
0.9361847509178528,0.500023935129772,0.36690915602274,0.6340013708377142,0.7929467508357381,0.4936184293264879,0.6744594061366378,0.20932208893412152,4.2543655807082175
0.5058256919213565,0.7632148847179783,0.11377584228927629,0.11096012705586866,0.8266120871815651,0.7660992216536131,0.16027485572723355,0.6984984420496625,3.6316694616417236
0.504278826720654,0.6350501085221537,0.5560371322521833,0.43540962784332804,0.1495608421137663,0.8591778949476013,0.1571743793273025,0.9902261083993852,3.9249882290001477
0.7160944914867745,0.9199178415311601,0.196012495848496,0.10952122338044978,0.9128378387947406,0.9389503943855249,0.16056314648044556,0.5964493690282631,4.075820932247477
0.10606680925364897,0.5291434064778427,0.7769385790854971,0.041535569179697474,0.46080133526725364,0.15187394406433496,0.4859079561550548,0.2483812447451449,2.662088862886325
0.6157286086445899,0.5676134398992874,0.28460328355793396,0.2876497102844653,0.3103115926161776,0.8928475144471928,0.3375971099219002,0.3470301630143614,3.435194273761124
0.5567275089417055,0.4416590166764761,0.8184558067696417,0.6990755457311015,0.9950802916162592,0.5910249971377236,0.2842142318759042,0.29787410853265894,4.299359444160799
0.6540872007977143,0.9103511521120569,0.18412310902754025,0.1348391103487142,0.8361031125274442,0.14853249365063492,0.08534184003560075,0.729119458701602,3.357144616499574
0.650430205892403,0.6411034909207208,0.35440942360123284,0.7811315788222993,0.5021424166586091,0.31138132722011236,0.9812776915492742,0.1051302733103725,3.9785525217196964
0.13535959187336144,0.8493222988180306,0.061465095425596084,0.11160270696531727,0.6493218282392625,0.45497927487242085,0.7022409148265835,0.04845888621935501,2.797037183228241
0.14768348676786003,0.8185057538790302,0.4991485822164189,0.4350637514700435,0.7088124262089384,0.236124401474627,0.06013829806916371,0.020009398313453053,2.7423983838682053
0.8725627359579771,0.5940767674036739,0.2013137934064798,0.9330361651579291,0.1810845861722884,0.31629795635297,0.3120090113461682,0.7719748321135631,3.824780752593109
0.5707215607486346,0.4716528762452209,0.9287159358384203,0.12615289735003343,0.7780125504011879,0.02459733805884856,0.15735677090178224,0.6114115072907637,3.3784608819248785
0.390709211283908,0.9150958656200572,0.5404064097286966,0.5492680182162526,0.2737837403132689,0.6370974003038611,0.3407070935908615,0.3501439552947434,3.752440502978521
0.9101347526645797,0.4420796441426027,0.5110576501500483,0.42093376245890435,0.417185751432538,0.6055111582945275,0.27611062786440166,0.1448927428623793,3.506493031894963
0.7579570226739989,0.880287335403863,0.34781659919472885,0.10846527943388085,0.8908844493566351,0.6447966904596169,0.5259724491750772,0.9438773495357474,4.598016977800784
