input_1,input_2,input_3,input_4,input_5,input_6,solution
0.16442190916546962,0.4522170062233062,0.44218781366433924,0.449949512646011,0.18578652095157355,0.8813282321021306,2.419784828930047
0.22236195048557827,0.1539364002156478,0.8220922193711628,0.10389818067901069,0.5633776382334474,0.03568462411764661,1.7798680710644266
0.3790175493902813,0.7264787034081953,0.8514492764520759,0.22985662073709512,0.15059148108413178,0.9508146876051286,2.9782355512811685
0.6814379513597334,0.10053286943741246,0.23019770600681244,0.2868104486132733,0.41045284675283134,0.10585750455828646,1.7460230358921316
0.18536922812565382,0.7259772009121728,0.31528703169858274,0.007862283669749615,0.6585909027754389,0.14096570769715877,1.918629955192606
0.47710080402849697,0.868637184152625,0.1044247329454967,0.7292597309736834,0.9825585800164793,0.9927301357792259,3.6626486857090725
0.6580961786284892,0.1658048987717453,0.8124281967153785,0.03172275674927372,0.009500112434082109,0.8278553613114882,2.280316974031109
0.40771775117322206,0.21797013688862088,0.7626647110872494,0.17052251138453234,0.06252644936370744,0.3293038363989599,1.8591812762937234
0.6191688342740768,0.2997603493763109,0.9490471232931713,0.5087036460373208,0.6656365401241005,0.9778645649168726,3.6224219618860887
0.20405760439927056,0.4350933006976486,0.766263799997325,0.20392167015836227,0.714458342008262,0.7514778558630636,2.858026501583692
0.8519515549855535,0.43419258417025774,0.5258400262128181,0.2861319306270744,0.562967478072702,0.21821553099471735,2.7076141580305655
0.6561582394231689,0.1674867134209167,0.29012601393387094,0.7568653458593679,0.5260298142136722,0.16607273537450562,2.4169153269160324
0.0300347111682272,0.5190619296240621,0.6830426444468677,0.33609671370603733,0.36862864992772904,0.4707172054364456,2.300918898025603
0.23275200877317492,0.6623902850732425,0.0648258914037817,0.8431715354338827,0.5207745072645753,0.8696167558865958,2.9188302268585784
0.4270760368617933,0.22009180381365345,0.5601212543627704,0.7897397845327814,0.1160819887604917,0.3440463271248504,2.327109987901905
0.55698096845463,0.7593240272253697,0.2649200144661257,0.5949402479793072,0.6227532210499971,0.16578428360847064,2.787648208265361
0.0076595200949349795,0.8050496529995108,0.3350621797870974,0.8404883681571197,0.7561357825482378,0.16572448685072094,2.6534037131069423
0.7855366586579067,0.9590342740322569,0.3347455626924616,0.016873889305694556,0.36940695511610466,0.6630704022896052,2.8478459917018086
0.5386595914056621,0.43528041220285874,0.026824408232398178,0.9328471011681078,0.7167972463620362,0.38622413437801306,2.7984573337434147
0.7589624278242144,0.4910786881032576,0.1837765190493651,0.6496737864047905,0.8686444915931913,0.23519831023898696,2.9439068612172417
0.8091977110595439,0.38281498376421164,0.6866174941559979,0.7726036398783045,0.3028312528035815,0.35327138737217634,3.073386632927527
0.9838035068399764,0.1447558959063696,0.791784464917716,0.4110324666456293,0.7677444772921768,0.05328461587274702,2.835798630365426
0.6339751602510685,0.20445239398667103,0.3140426370061773,0.20911094703820954,0.16154299064950572,0.6078179788791477,2.04379839894246
0.6398948447991346,0.4111360807580562,0.4915489647847803,0.7600717014235033,0.11483065725493091,0.47354025619454576,2.7283458114294907
0.3128517425028945,0.6962813553178384,0.45903205951449944,0.20964192048463737,0.5645897580949865,0.17594084478636496,2.310436333541075
0.7262876339808901,0.10888883133546878,0.663884485080805,0.9035693782427368,0.9664493881069305,0.2808674390237854,3.274556634184209
0.9451414666695073,0.2668207649501385,0.6054363961045088,0.4137055179894933,0.9916697029987673,0.997199138210944,3.7222671145118826
0.5297587618452552,0.8236414171067804,0.8804788237065647,0.9281750623700697,0.5925816992033991,0.0030711885177576725,3.3720974727582194
0.2613158829895811,0.4820597003141399,0.8005049427423138,0.5051887911208844,0.5896908554055791,0.054232670540870886,2.533947782103644
0.7024048692285114,0.9681940949055095,0.3411105732855476,0.19073879360024404,0.6301078444409419,0.9820861697686969,3.414926387578296
0.9168344373800181,0.27827076574974574,0.6962897650064983,0.9846546922515147,0.05084615290261074,0.11200427303843363,2.705424354914181
0.5880416893786912,0.8093719176161698,0.14223436291485303,0.3509623115830771,0.6640426792408741,0.0143361172059151,2.394784715517307
0.013533351844726038,0.0963907286881176,0.8811810339398328,0.7720653299615905,0.5360540218067764,0.24704975359579107,2.334173640801888
0.7796089371457866,0.022581323454062163,0.7905195339708768,0.04319151506854524,0.37524275187796075,0.33837718844763054,2.1779328346467794
0.4175291687435334,0.9652599281231997,0.749784992240291,0.8408369235571655,0.010222367628927365,0.06910837250742052,2.7336584833852333
0.7429668889047669,0.007744753127995274,0.3310792090475747,0.7623356113314987,0.060067635919388684,0.35270991525948414,2.1053705735517063
0.603835299278059,0.3388223911703693,0.4508628747996808,0.26968108546325253,0.25781523185457744,0.4803075795967745,2.3193673718609746
0.6517058696247601,0.34679763665820207,0.24196322878033438,0.7409295916673607,0.05232310366772841,0.8969282068557776,2.694727593930846
0.6471151481863234,0.05531010441253481,0.33126309514627683,0.817672887541371,0.3606424941825326,0.3655416612430884,2.4232938612582866
0.4108355941793127,0.5952949894254856,0.4938219177013303,0.47898842802850017,0.4926221143348155,0.42456170865098886,2.779864168276108
0.0077813185443745825,0.6634586519486554,0.019647723102443337,0.765500012405349,0.6112475729193478,0.7700531518828015,2.606233779341392
0.47124626279587156,0.956218963970082,0.3804300729452943,0.31488190199076105,0.7996018506338258,0.3076919943568964,2.97197676572939
0.21746629178155974,0.8607772403687991,0.1587589868877919,0.14858506283344897,0.29147304732052337,0.25542101088609204,1.8202538131526866
0.8616041243019066,0.7208994564726728,0.2680004675214839,0.6562830586151918,0.35159651768998235,0.33420263477140655,2.9663420025146676
0.031842171065097014,0.20488707251375038,0.6068998796545793,0.3209680789170216,0.31876722718701234,0.4973248456760371,1.911574725222642
0.23517837885075854,0.1442566339178306,0.31115038129721184,0.07841243260890396,0.49928980835906267,0.745183337767355,1.9181681020304597
0.1617370971707366,0.1593240772036143,0.48375649225201367,0.9043109487763428,0.3224691025708053,0.8973189306481159,2.6693578821962727
0.7758276036528347,0.8576557571174525,0.7493610419728383,0.1616546034577716,0.5506948478598899,0.5541486962685591,3.3482397265325927
0.48695178559344854,0.11014071489760457,0.6681334895657217,0.15514790182278648,0.26219688467278124,0.2296203856597736,1.8387113180459245
0.47536944829040284,0.7177705143426888,0.8991575779631833,0.2514211573137841,0.14110112882123593,0.41253482935983343,2.6885236927408465
0.2604342154679088,0.6135047260807172,0.07311135790724266,0.730400791182283,0.15630263847011983,0.6354575155924159,2.3226639844675567
0.20475269049659628,0.4001657849776842,0.5137544314810468,0.7114397885278172,0.491515495199509,0.8584758658468246,2.966081290655092
0.6851761630752903,0.7555586324171064,0.10330755034674954,0.9852543093939649,0.7046061498834297,0.8513356045437707,3.65493640600621
0.4035552447550219,0.11120863642958256,0.44930701481365043,0.6456852353855105,0.017174465608654432,0.583747580783227,2.1080857393000145
0.8125173575366562,0.6650871346725996,0.34669105340669315,0.11264689565472741,0.23578739014158634,0.6576945976201736,2.6402473386161134
0.5179285936735483,0.41019823002767775,0.22513354570572242,0.1574265182281842,0.9365026705230283,0.6645250731648779,2.6960620162578643
0.795917355849679,0.30120758742613063,0.5599208166264014,0.4776508959724898,0.7286510075667476,0.9718352446748703,3.4937783062254306
0.6333593427147292,0.7326133566856006,0.5416435600579268,0.05182416100420695,0.4408687454323482,0.7942033387041951,2.9680473824354143
0.6754853217605054,0.6324314864080295,0.5106659723787599,0.8336279770571128,0.18435282690622656,0.43040055932715104,3.0460623938249287
0.23687739871462488,0.09086808755018638,0.09118467200776759,0.6531373405715694,0.18367521094880357,0.5011585053549052,1.6872369231391515
0.4003537219703197,0.3711133679939522,0.4529576391390482,0.11444860398307821,0.6023792218357074,0.7321101810989493,2.539268222875351
0.083355099815973,0.7826801247969853,0.6543122914201317,0.2243312760784203,0.8041664389940204,0.6297697527030419,2.928720331135452
0.2225859005144345,0.8799870112720785,0.8045051580235983,0.3413773342121613,0.1661190716008648,0.8360063679629935,2.954083593914491
0.6394396043996564,0.7670049419191574,0.42942279135464256,0.6054228483764837,0.5457647316027914,0.4188623507115985,3.2019769774223628
0.38051081565426914,0.26260216404550274,0.6244525037021873,0.9723660677363142,0.9960389744514938,0.38559359915515057,3.2572967627006926
0.7219472600477735,0.5274386075816474,0.5223783362008292,0.48831512626752405,0.6484868973733137,0.16563726954976998,2.901112446660253
0.11343223585319906,0.4425824224615694,0.741347684899981,0.0017999280299998421,0.22261547456545194,0.12225360845351674,1.5612766935131057
0.6313880712589347,0.869371581051373,0.40442911109975377,0.6767194984395474,0.7777630991478168,0.0704897089304155,3.146040928649003
0.40083194447024884,0.14519425535716635,0.9079332541550084,0.3013683452317756,0.32540278256079525,0.022637818089977446,1.9622562222765838
0.5004831407513834,0.7624302907411379,0.2466464098771589,0.4385786622580412,0.835889398907691,0.05424713583358631,2.6354504631544313
0.2554294341637352,0.504524716198238,0.8622822277508726,0.2129507069808546,0.7797446485431412,0.299312317572779,2.7046878643455905
0.15504526060911283,0.5128981537471711,0.47086760897209945,0.21611781904185734,0.2680490046882965,0.8633568889912477,2.33810744987564
0.39816897550024677,0.19937420121627247,0.8277941409387113,0.5717794350471955,0.6062846860470804,0.3797401456132603,2.8038547734683186
0.34917835514431217,0.2566367601328149,0.061215338881872916,0.7234780252404646,0.20331029570519388,0.7090601841070014,2.172160664699396
0.2528399070483107,0.3200952474831352,0.21936119515750396,0.5532511383513012,0.968598925549509,0.10098870233979707,2.232783865880081
0.4491257371876174,0.6031313621480354,0.2972101802660301,0.9028401330209052,0.5114939320901268,0.45792372415482463,3.0109125345102474
0.6962412952786702,0.6953036045524509,0.6141723395093068,0.9518061754681983,0.5093923949153913,0.15233610266485642,3.3120985009218136
0.22769340491194057,0.2954139522366013,0.37716066451185815,0.8452238907979865,0.25482764981645856,0.3031364535587153,2.1838625892905696
0.6686076924259062,0.04975546392683172,0.8768504175191593,0.37998220321665266,0.009960422941963532,0.6361444302826119,2.413319975779485
0.5833656884104897,0.9402918722152875,0.42453249448761476,0.43379497979300286,0.9138948843805582,0.962078267029222,3.803048368865645
0.8713204626901423,0.9204027666005136,0.5587489288520413,0.3230415085089059,0.02981989483876868,0.7367823307088415,3.1103270674351964
0.9613775411900388,0.45084060755634625,0.12484616377218993,0.07698510437522399,0.8711233117819498,0.03339962353211279,2.255580529410527
0.6971792382242339,0.010495137586075787,0.07421574499224803,0.7911458896287171,0.3499370658327786,0.6023887882312968,2.3473107040433057
0.2337454862915006,0.1101580277770472,0.03548911648336317,0.9571426836900756,0.5600583647959985,0.7781046392870701,2.427755674057646
0.19910359349470896,0.2299386029060153,0.9721141523765776,0.6967878754854471,0.07110584807176956,0.0640653214018001,2.0286125038786564
0.11157134252940104,0.6137413878739993,0.5524215572407002,0.5028950439561116,0.7757431937156701,0.5827027485273275,2.9445138880563104
0.3236492346748039,0.6713882714569557,0.7664744180161178,0.2703322457805034,0.7419578296055492,0.3616441711523528,2.9302984270628105
0.6849815393433365,0.2646490958982969,0.6953941825945728,0.22521536203737635,0.24316617791442108,0.475442467796643,2.4567424904881228
0.3071797485411629,0.9601635467093584,0.8908380108140919,0.041637189079243075,0.7965118786567807,0.2380606199478007,2.8916209707362346
0.0871903610173389,0.9134609755065963,0.0028895684467623584,0.30736018147282396,0.6641654440538347,0.9671887825185257,2.6238317173848458
0.06397587295103224,0.5624459013963277,0.2217197407521665,0.6479319368995055,0.35896387506499516,0.8191632019780312,2.502514532185221
0.16500858125397988,0.7319025440746968,0.8321904405018351,0.46137773607625443,0.6299372884090348,0.5894475058184988,3.162132966186952
0.3967636207051546,0.6056677544766519,0.11667904315466249,0.8775188300697885,0.5232800617835083,0.11948327003541725,2.4602398283759506
0.019422756359869786,0.7673505150692937,0.7275106287077348,0.9429150403136843,0.7085000640928492,0.24721342604064567,3.083337316883472
0.3550647227256337,0.83637494617011,0.8320168314039227,0.24179701809745135,0.347046006835676,0.946126731025031,3.2198862377675193
0.05078763486922622,0.4363545097782576,0.8599880687922391,0.9676780077276976,0.2333502791183698,0.2608308900343369,2.543931550105702
0.02371101952279997,0.9073328316282507,0.6657575693104895,0.02470652195723755,0.7609588046437094,0.3450855097618004,2.481825127750697
0.30380085858387695,0.4590150945651337,0.05419444043780963,0.00558613741224423,0.686990421175586,0.8953053459584108,2.2165817729357222
0.10858063481311675,0.6985161069446882,0.7283371671604606,0.08736026477358017,0.11511799969725656,0.39739335792585484,2.006208292776324
0.4516296162257102,0.5020658764409909,0.58481367063521,0.8424062624359129,0.5881231168836971,0.10903035427230523,2.87957584103092
0.7964681032175192,0.531717350285583,0.2813680811314754,0.3002523299109152,0.7937819075661091,0.7682300718574963,3.2032102737040375
0.38465741010501486,0.6564411152351355,0.9558314445810615,0.6037635291941795,0.6387081294881598,0.989685392148756,3.8020934911241757
0.7443876626525859,0.6210444396312058,0.05219110381587999,0.7277890433942731,0.25453226743105073,0.6449818418985437,2.829771024880913
0.3301214316374901,0.9379515169559604,0.8529870422696885,0.7298438716467311,0.9763274945353797,0.046826180637781545,3.4257630498786367
0.736915418527499,0.8440461677573747,0.36958361294342523,0.7792297738938602,0.49936622973586253,0.15610029447700702,3.1176397286722337
0.11112776235881283,0.7854292732667582,0.8340682888615294,0.3053879441877022,0.30301483851388367,0.938183897076318,2.9642466922244117
0.7438460083472366,0.9397773624124058,0.26613256848471845,0.9422869006661374,0.028200730424121634,0.8089146782422375,3.3081921656837494
0.8917431378551981,0.702377543873581,0.09658007602980123,0.46647491722338263,0.49925930016589504,0.13035989678907522,2.57913903187489
0.981677631768431,0.21908997534198305,0.9309286414125517,0.3635694128492519,0.7123456233113358,0.11859680900515979,2.9784892722089844
0.35829082444444726,0.9433304458358014,0.5506132456248467,0.16502646266556908,0.6731496922038902,0.3378535162394861,2.8025947720046287
0.28568533210089864,0.45237719001940246,0.7716884523164499,0.74538922411221,0.3584464023357866,0.6362566866509431,3.0395327559875427
0.26339905712536116,0.2167281452221037,0.6032693869942334,0.3995215644019331,0.8587946234192083,0.1911950909179334,2.3788026868462557
0.14188942945718763,0.68961759072264,0.9180534026271799,0.26186184533430257,0.0658797495376906,0.9936112748706895,2.7347903092912036
0.20801429013180706,0.5777234406830342,0.8915486978259349,0.596609596957661,0.8895411046054589,0.47912209048894483,3.3303053912466822
0.2444320034241394,0.18915251408038702,0.8484491639049941,0.6387317937217337,0.1743051427042176,0.8012245306503011,2.6680981012053677
0.4005085855421908,0.7908341546230125,0.8081155820139027,0.13018517570918686,0.4206107560778627,0.5867244757223072,2.9155855391399603
0.22827928367058548,0.12295322654242169,0.7234221172287576,0.13735325632415984,0.9731395379072867,0.6343743969947216,2.5671509747557018
0.37139677528378245,0.3845969204859754,0.19459803415115973,0.9660573165152255,0.7082232480950065,0.48958282981583934,2.8748686319235572
0.4688310494762129,0.034240993573761536,0.6231756761505136,0.3524424784930935,0.5788503801946503,0.10861913624202968,2.0703537402481222
0.0773814006416148,0.8000975912774947,0.71663140890676,0.32270249199621703,0.09456695991684172,0.5754427256000307,2.407339739650036
0.6499538357419633,0.46314446066011494,0.16576681883120803,0.33370575027341576,0.09916142786586357,0.6043087391529273,2.211660818490393
0.6700314494027865,0.8829544996590285,0.1565681023784914,0.9483281528382723,0.10482433377423461,0.7639912787916711,3.15844114898845
0.08150754532028703,0.6140638442708167,0.09834396117602306,0.713506695343727,0.4480013580541926,0.5207876053608308,2.341014063522622
0.46089300580357606,0.45571384785933544,0.31468311337790644,0.09487009919387324,0.570281812268001,0.893382286070447,2.6081599827394797
0.863740900374979,0.06134177778176575,0.8866692642374826,0.6260672969923098,0.4964732810114667,0.9160850733349765,3.452066151492874
0.11047721865820936,0.8399094272991915,0.24347674173158484,0.9116620411377395,0.8656103920691886,0.11464364036989172,2.762320001346719
0.31340593067790423,0.5517267847863334,0.10185496129829485,0.007907418164279867,0.6959390992911733,0.07519673418692785,1.6582776146963423
0.7888161313366698,0.7526509307186067,0.08090879285582453,0.45114752896951016,0.4433883759220897,0.8272984783717878,3.075022759219153
0.7508187741812371,0.7294219920439079,0.9591607284190065,0.10715404802348538,0.21690464239589258,0.5188641157137728,2.9854373821105074
0.4744314101705789,0.3195963597544178,0.41728279704624405,0.327074240751815,0.03994821382462688,0.47737059852200303,1.9969506775572132
0.07948959811122336,0.032589128020447,0.8585699824619768,0.9755206378833341,0.3522563907051993,0.6257798913569536,2.6276380892036144
0.4780500259245263,0.8786724200348892,0.4975736086485675,0.7949035580682586,0.9780427932652767,0.7330973964617344,3.919611953105066
0.31991002564514803,0.003247775588582913,0.7739161544208756,0.7638783461508898,0.07807760364108074,0.4048581775925647,2.1802843932091043
0.05538624064350106,0.5311035217266842,0.9040334733534948,0.39790714846440123,0.08587928495438024,0.9896197582910702,2.656751755900501
0.5204780518004661,0.35196891141594,0.05600604560470257,0.388729520856264,0.11606694436847254,0.41966316442084883,1.8002908181100112
0.9921574929318613,0.4436520744909551,0.8137177554052817,0.2694479005051724,0.8246893945279807,0.8318821665810958,3.733030787487817
0.7291980750614803,0.7237642885227664,0.8138743063862052,0.28644837667093304,0.6844766729478491,0.7049350097395342,3.6182340027390842
0.3806073465932601,0.5533344787186101,0.653070010236946,0.30092960084834375,0.24282893316452547,0.43149908327694153,2.4597296315243558
0.9147413028869988,0.014878485831491317,0.8588322610099621,0.9227063652892384,0.7179104283120772,0.4301476080454648,3.4364184410652916
0.5735885967689051,0.7857277062097189,0.16192358498421,0.8631440421196133,0.29379083189003663,0.9851317998841078,3.2940242601555045
0.23237807217027384,0.3438889879506356,0.08950768842001211,0.004505246520625561,0.15760018941666176,0.9965917750808521,1.6579099197640126
0.26410793144793165,0.4560383720620902,0.6356037767126616,0.846470269832572,0.7040662868128883,0.013225658088134917,2.7046003913988055
0.4310296773533301,0.35285929684177997,0.9575173271894528,0.7799202634167367,0.6400736719873892,0.9145945184821044,3.673946578729996
0.9400198509184237,0.5736837326430456,0.8926106690693609,0.6847738362911784,0.2202678933052895,0.7636073235832255,3.6715323871856773
0.05594663580515913,0.772183075203544,0.6724939796567027,0.48685622246955107,0.16929887470915062,0.5068121720181684,2.4982907849560085
0.466660881279207,0.13267933797385534,0.9670339629451496,0.5342672681554825,0.46384697506758776,0.03078748982563051,2.392787593112208
0.511246360771318,0.033930676241505364,0.9951886827369586,0.954528309130831,0.08642690842017575,0.8083553077512597,2.987563209544118
0.11077611080190108,0.053526308013539414,0.9263209888266389,0.14377144060013158,0.1469125118016399,0.29847387248796253,1.5471886809759618
0.07464118660941454,0.31232947390224275,0.2440732368520505,0.0037362476477970086,0.27173561619225195,0.43185418463509184,1.3142007585507498
0.8760912998349308,0.7556827465568584,0.8693904846946674,0.8186855464440981,0.9055063176349117,0.3429031148007814,4.0711729195162825
0.5263030576789919,0.6770941896564404,0.09820639766098349,0.7432637649223769,0.6792445880497824,0.9552835102688514,3.3482970811463213
0.39666051896154664,0.038062199295916366,0.8821825852559868,0.30671457944575065,0.26345570386253814,0.9796041300415672,2.5891445433726012
0.34336206759965016,0.9661333677461114,0.4103268841122477,0.3136993136183356,0.983406269693433,0.4736980338800193,3.155407322579709
0.9141653140510714,0.5280223869038518,0.7941726864366476,0.9159259667091615,0.03505364120554766,0.3046284281859287,3.137275475572622
0.5486770036733415,0.5724813704333457,0.7167359326709851,0.5983300122940868,0.9151506857929047,0.6274109440984887,3.6631741660238326
0.31564198371599905,0.972237492858748,0.8884376356146341,0.5920826824947002,0.06498388793080356,0.16295539706757778,2.6979264494598874
0.9306864099933077,0.20882182560574492,0.347192497544353,0.28076025166901486,0.8610738473040688,0.5110306736647479,2.8743022028941354
0.016289825845315797,0.3681212890936806,0.2697536716548776,0.9468973778455407,0.27716210712990397,0.22599717183539914,1.95195865625936
0.545228028910351,0.5302733346063122,0.17423204184059282,0.2313171825791197,0.30538843279083905,0.7517967319075219,2.410609873258866
0.09177840707470908,0.5483465501127387,0.38859685152525925,0.8881686868789012,0.6684404696311695,0.3830705935290154,2.7612676818283353
0.1427693199022413,0.09681936317111761,0.6748930800139784,0.7284573139463577,0.5017067906138003,0.7493828484075015,2.6915958393074444
0.501929376996949,0.3751498703956533,0.8386587996202072,0.2211565752191832,0.468207316793387,0.9766142091229315,3.0905291491514357
0.22417942437082683,0.5469371187755809,0.567493656242414,0.5415696522135022,0.17520282853089375,0.3380099294555863,2.301300068960564
0.8524402700454384,0.3126885900460791,0.8951021162307852,0.2806982098938059,0.2658533812748355,0.8665668520585201,3.1426496379945164
0.5369481615222573,0.19419853342148308,0.5060864518845926,0.31946314551598454,0.9981926911789798,0.45393804157034956,2.782312380824713
0.5656597719340094,0.475448200652391,0.7575322327767582,0.9696731361096796,0.3658233363094423,0.33704389891021924,3.1939584664547356
0.3948424009470477,0.22748935409329007,0.10315840822572808,0.7138184152738287,0.9466229161252506,0.6847684738263183,2.8118354659528624
0.029286019217837578,0.8949931948707422,0.31619658511887483,0.23219699849478803,0.7660324594648712,0.6020133503072999,2.610141175626682
0.03706272183581705,0.41018359301587703,0.07664360687626182,0.9286582668545923,0.8253257641215078,0.539916081364015,2.5620504179919843
0.34312105952504923,0.5720668546442679,0.6045191479787261,0.025088935802434653,0.05561305376746073,0.7622810301527737,2.2174090665325172
0.905409628276134,0.4305733285305178,0.732669780318973,0.26970979117991256,0.3674857508202328,0.49114580220007786,2.9702851650903863
0.6672171215365494,0.289270610474922,0.15721475287901865,0.2348934449309602,0.3327510833548083,0.3661166151712102,1.9779993677067558
0.7837037580423314,0.84634199250566,0.634466257816583,0.16546872461517803,0.9326300323708651,0.8001199472004541,3.7328603457548617
0.22705544821516355,0.6340792837909905,0.676197173555829,0.16810292016262962,0.26455826947383865,0.9825150636579619,2.704067993181556
0.5513593685779942,0.8910815575380131,0.861960668926665,0.44398754820969044,0.13062390899292264,0.11983328017526584,2.7400612547232117
0.10058898339477174,0.7290839429702913,0.7391175628481828,0.9022118692855932,0.2854553338358188,0.3041958120552961,2.806062477228074
0.3847178821841576,0.43310316779404334,0.7598403668520407,0.6701953245763711,0.2325903627590925,0.3128002937290034,2.6431550783676583
0.7523555032018023,0.006414661539518085,0.6941283962317898,0.12688810081235802,0.1396268138497131,0.14327469882158583,1.7379972074235532
0.21563672360374675,0.9731751166445125,0.6881145689742352,0.4718846642602651,0.32267821652585693,0.5049288527928335,2.931146460981587
